id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers,Estimated_Retail,ROI,Final_Offers
8827,1.18,AGSL,SI2,I, ,62.3,,6.76x6.77x4.21,Excellent,Botswana,Marquise,Excellent,57.0,3,,6305.37,6305.37,9515.903333333334,0.5091744550015834,6305.37
8828,1.16,AGSL,SI1,F, ,61.4,,6.74x6.78x4.15,Excellent,Russia,ROUND,Excellent,,2,,9043.814166666667,9043.814166666667,14158.9,0.5655894447926976,9043.814166666667
8829,1.26,AGSL,VS2,J, ,62.5,,6.89x6.86x4.3,Excellent,South Africa,Oval,Excellent,57.0,4,,8346.925,8346.925,11966.625,0.4336567059126566,8346.925
8830,1.41,AGSL,VVS2,L, ,61.9,,7.15x7.19x4.44, ,Russia,Round, ,59.0,2,,6955.0,6955.0,11340.213333333333,0.6305123412413132,6955.0
8831,0.91,AGSL,VS2,E, ,,,6.21x6.24x3.8, ,Russia,Round, ,60.0,2,,6197.1,6197.1,10295.0075,0.6612621226057348,6197.1
8832,1.51,AGSL,VS2,L, ,62.5,,7.36x7.28x4.58,Very good,DR Congo,Uncut,Very good,56.0,2,,0.0,0.0,10188.691666666668,inf,0.0
8833,1.0,AGSL,VVS1,I, ,62.1,,6.43x6.45x4, ,Botswana,Round, ,,4,,6867.096666666666,6867.096666666666,9736.233571428573,0.41780930778051856,6867.096666666666
8834,1.54,GemEx,VS2,L, ,58.0,,7.63x7.6x4.42,Excellent,Russia,Oval,Excellent,62.0,2,,7415.725,7415.725,10607.3,0.4303793627730261,7415.725
8835,1.5,AGSL,SI1,L, ,62.8,,7.3x7.21x4.56,Excellent,Botswana,Round,Very good,57.0,2,,7971.533333333334,7971.533333333334,9195.314166666667,0.15351887549864934,7971.533333333334
8836,1.01,,SI1,G, ,61.0,,6.43x6.48x3.94,Good,Russia,Round,Good,,3,,6905.310362554115,6905.310362554115,9178.952925685426,0.3292600105942729,6905.310362554115
8837,1.01,AGSL,VS1,I, ,60.1,,6.47x6.52x3.9, ,Russia,Radiant, ,60.0,4,,7035.63138888889,7035.63138888889,11223.833836580086,0.5952845190703806,7035.63138888889
8838,1.21,AGSL,VS2,I, ,,,6.98x6.93x4.15,Very good,Angola,Round,Good,57.0,2,,0.0,0.0,12179.875,inf,0.0
8839,1.08,AGSL,VS1,J, ,62.4,,6.56x6.61x4.11,Excellent,Canada,Oval,Excellent,55.0,3,,6050.9,6050.9,9986.39,0.6503974615346477,6050.9
8840,1.3,AGSL,SI1,J, ,62.3,,7.03x7x4.37,Excellent,Russia,Round,Excellent,55.0,3,,8032.189484126985,8032.189484126985,12108.00357142857,0.5074350020447237,8032.189484126985
8841,1.3,AGSL,SI1,J, ,62.6,,7x6.96x4.37,Excellent,Angola,Oval,Excellent,55.0,2,,0.0,0.0,11412.750357142855,inf,0.0
8842,1.3,,SI1,J, ,,,7.12x7.09x4.24,Excellent,Canada,Round,Excellent,60.0,1,,7273.938095238096,7273.938095238096,11595.521904761903,0.5941188600921616,7273.938095238096
8843,1.36,AGSL,VVS2,K, ,62.2,False,7.06x7.09x4.4, ,Botswana,Emerald, ,,1,,6947.5633333333335,6947.5633333333335,9506.9075,0.3683801131235938,6947.5633333333335
8844,1.22,AGSL,SI2,H, ,62.8,False,6.82x6.8x4.28,Excellent,South Africa,Round,Excellent,,4,,7592.4000000000015,7592.4000000000015,12314.841666666667,0.6219958994081799,7592.4000000000015
8845,1.0,AGSL,VS2,H, ,62.5,,6.33x6.37x3.97,Excellent,Russia,Emerald,Good,60.0,2,,6791.625,6791.625,10863.720833333335,0.5995760710188408,6791.625
8846,1.33,AGSL,SI2,J, ,62.9,,7.01x6.98x4.4,Excellent,Canada,Round,Excellent,,2,,7845.333333333332,7845.333333333332,12267.45,0.563662049626105,7845.333333333332
8847,1.0,GemEx,SI2,E,Good,63.3,,6.24x6.28x3.96,Very good,Russia,Princess,Very good,61.0,4,,5935.813313492065,5935.813313492065,9360.98732142857,0.5770353323193482,5935.813313492065
8848,1.0,AGSL,SI1,H,Good,,,6.28x6.32x3.96,Very good,Angola,Emerald,Good,59.0,4,,0.0,0.0,5045.973452380952,inf,0.0
8849,1.2,AGSL,SI1,I, ,60.7,,6.88x6.84x4.17,Excellent,Russia,Emerald,Excellent,59.0,2,,8069.016666666666,8069.016666666666,12328.616666666665,0.5278957989511318,8069.016666666666
8850,1.26,AGSL,VS1,J, ,60.6,,7.01x6.98x4.24,Excellent,DR Congo,Princess,Excellent,59.0,4,,0.0,0.0,8436.1,inf,0.0
8851,1.01,AGSL,SI1,H,Good,63.8,,6.16x6.24x3.96,Very good,Australia,Princess,Good,,2,,8174.945,8174.945,12154.824166666667,0.4868386474363641,8174.945
8852,1.01,AGSL,SI2,F, ,62.4,,6.41x6.44x4.01,Excellent,Russia,Round,Excellent,,3,,6524.236931818184,6524.236931818184,10899.205604256855,0.6705717033515901,6524.236931818184
8853,1.01,AGSL,SI2,F, ,60.8,,6.41x6.44x3.91,Excellent,Botswana,Emerald,Very good,61.0,2,,5105.7575,5105.7575,8953.779166666665,0.7536632256167015,5105.7575
8854,1.4,AGSL,VS2,K, ,60.2,,7.23x7.24x4.35, ,Russia,Round, ,60.0,2,,7306.648809523809,7306.648809523809,11492.524523809525,0.5728858500534008,7306.648809523809
8855,1.01,AGSL,SI2,F,Excellent,,,6.39x6.45x3.97,Excellent,Botswana,Oval,Very good,56.0,4,,5105.7575,5105.7575,8953.779166666665,0.7536632256167015,5105.7575
8856,1.0,AGSL,SI1,H,Very good,62.8,,6.28x6.31x3.96,Good,Botswana,Round,Good,56.0,2,,6504.602222222223,6504.602222222223,10165.469166666668,0.5628118091429966,6504.602222222223
8857,1.42,AGSL,VS1,L, ,59.8,,7.33x7.3x4.37,Excellent,DR Congo,Round,Excellent,60.0,3,,0.0,0.0,11217.638333333332,inf,0.0
8858,1.41,AGSL,VS2,K, ,60.0,False,7.24x7.28x4.36, ,DR Congo,Radiant, ,60.0,2,,0.0,0.0,11475.891666666665,inf,0.0
8859,1.2,AGSL,SI2,G, ,59.7,,6.92x6.88x4.12,Excellent,Russia,Round,Excellent,60.0,3,,8129.724566479273,8129.724566479273,12056.22782010473,0.482981092596339,8129.724566479273
8860,1.23,AGSL,VS2,J, ,62.1,,6.81x6.85x4.24,Excellent,Russia,Round,Excellent,56.0,2,,7321.138333333332,7321.138333333332,12145.65,0.6589838146754502,7321.138333333332
8861,1.0,AGSL,SI1,G, ,63.1,,6.31x6.33x3.99,Very good,Russia,Round,Excellent,59.0,2,,6857.451904761904,6857.451904761904,8682.279523809524,0.2661087010731254,6857.451904761904
8862,1.0,AGSL,VS2,G, ,58.7,,6.56x6.52x3.84,Excellent,Russia,Princess,Very good,,3,,8144.133333333334,8144.133333333334,12670.788095238095,0.5558178601248457,8144.133333333334
8863,1.12,AGSL,SI2,G,Excellent,62.6,,6.61x6.63x4.15,Excellent,Russia,Round,Excellent,55.0,2,,8396.66015151515,8396.66015151515,13407.018677433678,0.5967085049898588,8396.66015151515
8864,1.43,AGSL,SI1,K, ,62.4,,7.17x7.2x4.48, ,Russia,Oval, ,57.0,2,,8082.591666666666,8082.591666666666,12843.136666666667,0.5889874431777763,8082.591666666666
8865,1.06,GemEx,VVS1,I, ,59.9,,6.6x6.65x3.97, ,Botswana,Round, ,,2,,8210.2,8210.2,11291.866666666665,0.3753461141831702,8210.2
8866,1.5,AGSL,VS1,L, ,,,7.46x7.43x4.42,Excellent,Botswana,ROUND,Excellent,61.0,4,,8215.45,8215.45,8287.241666666667,0.008738616468564235,8215.45
8867,1.01,AGSL,IF,I, ,59.5,,6.46x6.48x3.85,Excellent,Canada,Round,Excellent,64.0,2,,6946.261904761905,6946.261904761905,11365.7425,0.6362386929592142,6946.261904761905
8868,1.01,AGSL,VS2,J, ,,,6.24x6.27x4,Excellent,Russia,Round,Good,59.0,3,,5415.2679761904765,5415.2679761904765,8703.894067460316,0.607287784414192,5415.2679761904765
8869,1.02,AGSL,SI1,G, ,60.0,,6.5x6.53x3.91, ,Russia,Oval, ,61.0,4,,7190.210952380952,7190.210952380952,12113.671904761908,0.6847449935736045,7190.210952380952
8870,1.3,AGSL,VS1,J, ,62.6,False,6.98x6.94x4.35,Excellent,Australia,Marquis,Excellent,57.0,2,,8020.2475,8020.2475,12942.3175,0.6137054997367598,8020.2475
8871,1.31,AGSL,SI2,I, ,62.5,,6.98x6.96x4.35,Excellent,Angola,Round,Excellent,58.0,2,,0.0,0.0,12066.385833333336,inf,0.0
8872,1.23,AGSL,SI1,J,Excellent,62.6,,6.86x6.88x4.3,Excellent,Russia,Round,Excellent,56.0,2,,6812.934166666666,6812.934166666666,10978.841666666665,0.6114703882480395,6812.934166666666
8873,1.31,AGSL,SI2,I, ,62.4,,7x6.98x4.36,Excellent,Australia,Asscher,Excellent,,2,,8351.299166666666,8351.299166666666,14055.614166666668,0.6830452228041569,8351.299166666666
8874,1.05,AGSL,SI2,I, ,62.7,True,6.5x6.46x4.06,Excellent,DR Congo,Round,Excellent,57.0,4,,0.0,0.0,8059.609523809524,inf,0.0
8875,1.3,AGSL,VS2,J, ,62.2,,7x6.96x4.34,Excellent,Australia,Round,Excellent,56.0,2,,8440.39,8440.39,13259.463333333335,0.5709538698251309,8440.39
8876,1.11,AGSL,VS2,I, ,62.7,,6.58x6.63x4.15, ,DR Congo,Round, ,57.0,3,,0.0,0.0,10663.1,inf,0.0
8877,1.03,AGSL,SI1,I, ,62.7,,6.42*6.47*4.04,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0,5461.405833333334,inf,0.0
8878,1.14,AGSL,SI2,E, ,59.0,,6.84x6.9x4.05,Excellent,Botswana,Oval,Excellent,,2,,10089.8,10089.8,14733.15,0.4602023826042142,10089.8
8879,1.17,,VVS2,J, ,62.5,,6.74x6.79x4.23,Excellent,Botswana,Round,Excellent,,2,,6632.39,6632.39,10809.816666666668,0.6298523860428393,6632.39
8880,1.4,AGSL,VS2,K, ,62.3,,7.12x7.15x4.44, ,South Africa,Emerald, ,57.0,1,,7841.475,7841.475,12253.366666666665,0.5626354310466671,7841.475
8881,1.3,GemEx,SI2,I, ,59.9,,7.08x7.05x4.23,Excellent,Russia,Oval,Excellent,61.0,4,,8620.489166666668,8620.489166666668,12927.089285714292,0.49957723231069034,8620.489166666668
8882,1.5,AGSL,SI1,K, ,61.8,,7.29x7.25x4.49,Excellent,Botswana,Radiant,Very good,58.0,3,,8758.635833333332,8758.635833333332,12158.0575,0.38812227512979364,8758.635833333332
8883,1.07,AGSL,VVS1,K, ,62.4,,6.57x6.53x4.08,Excellent,DR Congo,Round,Excellent,,3,,0.0,0.0,7807.058333333333,inf,0.0
8884,1.07,AGSL,VS2,I, ,61.6,,6.55x6.58x4.05,Excellent,Canada,Round,Excellent,,2,,7845.35,7845.35,11265.15,0.43590152128330784,7845.35
8885,1.2,GemEx,SI2,H, ,61.0,,6.81x6.85x4.17,Excellent,Canada,Princess,Excellent,60.0,3,,7313.469761904761,7313.469761904761,11165.497499999998,0.526703174211524,7313.469761904761
8886,1.13,AGSL,VS2,I, ,62.5,False,6.63x6.66x4.15, ,Botswana,Round, ,58.0,4,,7535.425,7535.425,11882.25,0.5768520023754466,7535.425
8887,1.4,AGSL,SI1,J, ,61.3,,7.16x7.18x4.39,Excellent,Russia,Round,Excellent,59.0,3,,8685.360833333332,8685.360833333332,14264.520833333332,0.6423636400445079,8685.360833333332
8888,1.21,,VS2,I, ,62.5,,6.81x6.78x4.25,Excellent,Zimbabwe,Round,Excellent,58.0,1,,0.0,0.0,12743.74375,inf,0.0
8889,1.01,AGSL,SI1,H,Very good,,,6.31x6.39x4.02,Excellent,DR Congo,Round,Good,,3,,0.0,0.0,10679.84,inf,0.0
8890,1.28,GemEx,SI1,J,Good,62.0,,6.95x6.97x4.31,Fair,Russia,Round,Excellent,56.0,4,,7358.8,7358.8,12094.06857142857,0.6434837978241792,7358.8
8891,1.01,AGSL,SI1,D, ,,,6.34x6.38x4.02,Excellent,Australia,Round,Excellent,57.0,4,,8918.65625,8918.65625,13614.15,0.5264799559911281,8918.65625
8892,1.22,AGSL,VS1,K,Excellent,62.1,,6.85x6.87x4.26,Excellent,Russia,Radiant,Excellent,56.0,2,,6427.5,6427.5,9192.75,0.4302217036172695,6427.5
8893,1.23,AGSL,SI2,I,Very good,60.7,,6.89x6.92x4.19,Very good,Angola,Emerald,Very good,58.0,1,,0.0,0.0,11131.816666666668,inf,0.0
8894,1.33,AGSL,VS1,J, ,62.5,,7.04x6.99x4.38,Excellent,Botswana,Round,Excellent,57.0,2,,8150.5,8150.5,13302.958333333336,0.6321646933725951,8150.5
8895,1.1,AGSL,VS2,H, ,60.0,,6.73x6.69x4.03,Excellent,Other/Unknown,Oval,Excellent,,2,,8785.1,8785.1,11069.95,0.26008241226622353,8785.1
8896,1.25,AGSL,SI2,G, ,61.8,,6.92x6.94x4.28,Excellent,Botswana,Princess,Excellent,,2,,9166.981666666667,9166.981666666667,15119.776666666667,0.649373503346885,9166.981666666667
8897,1.06,AGSL,SI1,G, ,62.9,,6.45x6.5x4.07, ,Russia,Round, ,,2,,7809.75,7809.75,10661.521666666667,0.36515530800175006,7809.75
8898,1.01,AGSL,SI1,D, ,,,6.52x6.47x3.96,Very good,Botswana,Round,Very good,,2,,9400.4,9400.4,13857.85,0.47417663078166894,9400.4
8899,1.0,AGSL,VVS2,F, ,65.6,,6.22x6.26x4.09, ,Russia,Marquise, ,53.0,3,,9482.490476190476,9482.490476190476,15868.945000000002,0.6734997034634764,9482.490476190476
8900,1.03,AGSL,SI2,E, ,,,6.48x6.54x4,Excellent,Russia,Marquis,Excellent,57.0,2,,6382.9941666666655,6382.9941666666655,10240.871666666668,0.6043993460226939,6382.9941666666655
8901,1.01,AGSL,VS1,G, ,,,6.41x6.39x4,Excellent,Botswana,Round,Excellent,57.0,2,,8214.893333333333,8214.893333333333,12408.224166666667,0.5104546904240591,8214.893333333333
8902,1.01,,SI1,G,Good,62.2,,6.24x6.28x3.9,Good,South Africa,Round,Good,,4,,7149.673095238095,7149.673095238095,10269.128333333332,0.43630739427413706,7149.673095238095
8903,1.0,GemEx,SI1,G,Very good,60.3,False,6.43x6.48x3.89,Very good,Russia,Round,Good,63.0,2,,6857.451904761904,6857.451904761904,8682.279523809524,0.2661087010731254,6857.451904761904
8904,1.01,GemEx,VS2,H, ,62.3,,6.31x6.35x3.94,Excellent,Russia,Round,Very good,60.0,3,,8106.134404761903,8106.134404761903,11223.860119047618,0.3846131286022379,8106.134404761903
8905,1.01,AGSL,VS1,F, ,63.0,,6.4x6.36x4.02,Excellent,Canada,Round,Very good,57.0,2,,10280.499404761904,10280.499404761904,17312.133333333335,0.6839778547445268,10280.499404761904
8906,1.0,AGSL,SI1,E, ,,,6.54x6.59x3.88,Excellent,Botswana,Round,Very good,57.0,4,,6786.782499999998,6786.782499999998,10603.355833333333,0.5623538596283785,6786.782499999998
8907,1.23,,SI1,I, ,62.6,,6.79x6.84x4.26,Very good,DR Congo,Round,Excellent,58.0,1,,0.0,0.0,12922.97,inf,0.0
8908,1.01,,SI1,E, ,,,6.52x6.55x3.92, ,DR Congo,Round, ,,2,,0.0,0.0,15573.502777777776,inf,0.0
8909,1.08,AGSL,SI1,G, ,61.4,,6.53x6.56x4.02, ,Australia,Emerald, ,,4,,7900.47,7900.47,12967.521666666667,0.6413607882400246,7900.47
8910,1.14,,SI1,G, ,,,6.84x6.81x4.07,Excellent,South Africa,Radiant,Excellent,60.0,4,,9104.8125,9104.8125,12867.15,0.4132251487880722,9104.8125
8911,1.0,GemEx,IF,I, ,61.3,,6.42x6.39x3.93,Excellent,Russia,Round,Excellent,,3,,6941.604583333334,6941.604583333334,10724.419722222221,0.5449482311296379,6941.604583333334
8912,1.13,AGSL,VS2,H, ,59.9,,6.8x6.79x4.07,Excellent,Australia,Pear,Excellent,61.0,2,,8574.55,8574.55,14083.85,0.642517683143722,8574.55
8913,1.02,AGSL,SI1,G, ,59.4,False,6.52x6.56x3.89, ,South Africa,Round, ,62.0,3,,7558.306666666666,7558.306666666666,11577.34083333333,0.5317373776842428,7558.306666666666
8914,1.04,AGSL,SI2,G, ,,,6.43x6.46x4.02,Excellent,DR Congo,Round,Excellent,58.0,4,,0.0,0.0,9732.923214285714,inf,0.0
8915,1.3,AGSL,SI2,H, ,,,6.97x6.93x4.34,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0,14462.136666666667,inf,0.0
8916,1.51,AGSL,SI2,K, ,62.3,,7.29x7.33x4.55, ,Botswana,Asscher, ,59.0,2,,9211.858333333332,9211.858333333332,12315.96875,0.336968970249398,9211.858333333332
8917,1.26,AGSL,VS1,K,Excellent,61.7,,6.92x6.94x4.28,Excellent,Russia,Round,Excellent,57.0,2,,6720.5,6720.5,10590.2,0.5758053716241353,6720.5
8918,1.08,AGSL,VS2,J, ,60.9,,6.63x6.6x4.03,Excellent,South Africa,Round,Excellent,60.0,4,,6589.766666666667,6589.766666666667,9592.75,0.4557040461726008,6589.766666666667
8919,1.22,AGSL,VS1,I, ,62.5,,6.82x6.78x4.25,Excellent,Russia,Emerald,Excellent,57.0,2,,9412.304166666667,9412.304166666667,13497.7,0.43404842863043197,9412.304166666667
8920,1.1,AGSL,VVS2,I, ,62.2,,6.57x6.61x4.1, ,South Africa,Radiant, ,57.0,2,,9118.9,9118.9,12391.05,0.3588316573270899,9118.9
8921,1.3,AGSL,SI2,I, ,62.1,False,6.95x6.98x4.33,Excellent,Russia,Round,Excellent,,1,,8620.489166666668,8620.489166666668,12927.089285714292,0.49957723231069034,8620.489166666668
8922,1.43,AGSL,VS1,K, ,62.2,False,7.17x7.21x4.47, ,Russia,Round, ,,3,,7607.925,7607.925,12785.8,0.6805896482943771,7607.925
8923,1.05,AGSL,VS2,G, ,62.1,,6.52x6.48x4.04,Excellent,South Africa,Round,Excellent,57.0,4,,9097.57202380952,9097.57202380952,12649.571190476192,0.39043375060627517,9097.57202380952
8924,1.01,AGSL,SI1,F, ,60.7,,6.47x6.52x3.95, ,DR Congo,Round, ,,2,,0.0,0.0,12751.838333333333,inf,0.0
8925,1.4,AGSL,SI1,J, ,62.0,,7.17x7.14x4.44,Excellent,Other/Unknown,Round,Excellent,59.0,2,,8382.5475,8382.5475,13011.88,0.5522584274052724,8382.5475
8926,1.13,AGSL,VS1,I, ,,,6.77x6.82x4.05,Very good,Botswana,Round,Excellent,59.0,2,,7885.95,7885.95,12064.9,0.5299234714904355,7885.95
8927,1.07,AGSL,VS1,I, ,62.0,,6.52x6.57x4.06,Excellent,Russia,Radiant,Excellent,57.0,2,,8423.766666666668,8423.766666666668,9690.2,0.15034050484146033,8423.766666666668
8928,1.12,AGSL,SI1,G, ,62.1,,6.6x6.63x4.11, ,DR Congo,Round, ,57.0,3,,0.0,0.0,11805.25,inf,0.0
8929,1.53,AGSL,SI2,J, ,64.2,,7.16x7.21x4.61, ,Russia,Radiant, ,57.0,2,,10750.004166666668,10750.004166666668,13825.540833333333,0.2860963232184792,10750.004166666668
8930,1.31,AGSL,SI2,J,Excellent,60.3,,7.08x7.1x4.28,Excellent,Canada,Princess,Excellent,,2,,7874.95,7874.95,11676.15,0.48269512822303634,7874.95
8931,1.05,AGSL,VS2,G, ,61.7,,6.54x6.5x4.02,Excellent,DR Congo,Emerald,Excellent,59.0,2,,0.0,0.0,7417.6,inf,0.0
8932,1.31,AGSL,SI2,H, ,62.1,,7x7.01x4.35, ,Other/Unknown,Round, ,,2,,8220.99,8220.99,14761.89265873016,0.7956344258696532,8220.99
8933,1.01,AGSL,VS1,H,Very good,60.5,,6.47x6.52x3.93,Very good,Australia,Pear,Good,,4,,8030.170714285715,8030.170714285715,12460.739642857145,0.5517403161416512,8030.170714285715
8934,1.3,AGSL,SI1,I, ,61.6,,6.96x7.01x4.3,Excellent,DR Congo,Round,Excellent,59.0,1,,0.0,0.0,14719.291666666668,inf,0.0
8935,1.13,AGSL,SI1,E, ,60.0,,6.71x6.76x4.04, ,Botswana,Round, ,62.0,1,,10516.96,10516.96,14887.05,0.41552787117189766,10516.96
8936,0.91,AGSL,SI1,D, ,,,6.19x6.2x3.85,Excellent,Canada,Round,Excellent,56.0,2,,7296.5075,7296.5075,11294.524166666664,0.5479356619131365,7296.5075
8937,1.24,AGSL,SI2,H,Excellent,62.2,False,6.84x6.88x4.27,Excellent,Canada,Round,Excellent,57.0,2,,7093.041666666666,7093.041666666666,13536.333333333332,0.9083961394089277,7093.041666666666
8938,1.51,AGSL,SI1,J, ,,,7.22x7.14x4.63,Very good,Botswana,Round,Very good,,2,,10136.217499999999,10136.217499999999,14415.5675,0.4221841135512336,10136.217499999999
8939,1.21,AGSL,SI1,H, ,60.5,,6.9x6.87x4.16,Excellent,South Africa,Round,Excellent,59.0,4,,9256.125,9256.125,14915.091666666667,0.6113753505561633,9256.125
8940,1.05,AGSL,VVS2,J, ,,,6.55x6.51x4.01,Excellent,Russia,Round,Excellent,,3,,6029.33125,6029.33125,10228.08630952381,0.6963881872510834,6029.33125
8941,1.4,AGSL,SI1,J, ,,,7.11x7.14x4.46, ,Russia,Round, ,,2,,8685.360833333332,8685.360833333332,14264.520833333332,0.6423636400445079,8685.360833333332
8942,1.1,,SI1,D, ,60.9,,6.65x6.68x4.06, ,Russia,Round, ,58.0,1,,10556.833333333336,10556.833333333336,17097.58,0.6195746830646814,10556.833333333336
8943,1.08,AGSL,VS2,G, ,60.2,,6.67x6.64x4.01,Excellent,Botswana,Princess,Excellent,60.0,4,,9994.271428571428,9994.271428571428,13222.3,0.3229878830587236,9994.271428571428
8944,1.21,AGSL,VS1,I, ,62.5,,6.82x6.79x4.25,Excellent,Botswana,Round,Excellent,57.0,2,,8525.95,8525.95,10244.033333333333,0.2015122459471768,8525.95
8945,1.22,AGSL,SI2,G, ,,,6.8x6.83x4.24, ,Russia,Round, ,,2,,8646.121666666666,8646.121666666666,14222.11827380952,0.6449130398708076,8646.121666666666
8946,1.49,AGSL,VS1,K, ,62.2,,7.34x7.31x4.56,Excellent,Russia,Radiant,Excellent,58.0,3,,8452.0,8452.0,13241.733333333332,0.5666982173844453,8452.0
8947,1.4,AGSL,VS1,J, ,63.0,,7.12x7.08x4.47,Excellent,Canada,Round,Excellent,57.0,2,,9247.327797619047,9247.327797619047,14516.56,0.5698113355230736,9247.327797619047
8948,1.24,AGSL,SI2,G, ,61.8,False,6.92x6.96x4.29,Excellent,Russia,Round,Excellent,53.0,2,,8665.796666666667,8665.796666666667,14247.304523809522,0.6440847935669144,8665.796666666667
8949,1.03,GemEx,SI1,H, ,62.4,,6.44x6.5x4.04,Excellent,Russia,Round,Very good,54.0,2,,6365.776666666667,6365.776666666667,11438.818333333335,0.7969242297221656,6365.776666666667
8950,1.0,AGSL,VVS2,G, ,60.9,,6.39x6.35x3.88,Excellent,Canada,Pear,Excellent,61.0,2,,8159.980833333334,8159.980833333334,12492.342499999997,0.5309279219099469,8159.980833333334
8951,1.21,AGSL,SI1,I,Very good,63.6,False,6.71x6.73x4.27,Excellent,Botswana,Round,Very good,56.0,2,,7358.894166666668,7358.894166666668,9578.068095238095,0.3015635064604603,7358.894166666668
8952,1.27,AGSL,SI1,J,Excellent,59.1,,7.06x7.09x4.18,Excellent,South Africa,Round,Excellent,,3,,7137.6,7137.6,9778.92857142857,0.3700583629551348,7137.6
8953,1.47,AGSL,VS1,L, ,60.2,,7.35x7.44x4.45,Very good,Angola,Round,Very good,58.0,2,,0.0,0.0,6809.6,inf,0.0
8954,0.96,AGSL,SI1,D, ,,,6.31x6.34x3.91,Excellent,Australia,Round,Excellent,,2,,6651.333333333334,6651.333333333334,10844.05,0.6303573218402323,6651.333333333334
8955,1.2,AGSL,VS1,I, ,62.0,,6.76x6.8x4.2, ,Russia,Marquise, ,,1,,9308.735833333334,9308.735833333334,14495.460555555555,0.557188947574305,9308.735833333334
8956,1.5,AGSL,SI1,J, ,63.7,,7.22x7.2x4.6,Excellent,Russia,Round,Excellent,57.0,2,,9787.1125,9787.1125,14850.883333333335,0.5173917060147553,9787.1125
8957,1.4,AGSL,SI1,J, ,62.6,,7.1x7.16x4.46,Excellent,Australia,Round,Excellent,57.0,2,,6541.0025,6541.0025,8374.75,0.28034655238245215,6541.0025
8958,1.31,AGSL,SI2,H, ,62.5,False,6.98x6.99x4.37,Excellent,Russia,Round,Excellent,57.0,2,,7859.903571428572,7859.903571428572,13698.560714285713,0.7428408109332492,7859.903571428572
8959,1.01,AGSL,VS2,G, ,59.3,,6.47x6.5x3.85,Excellent,DR Congo,Radiant,Excellent,62.0,3,,0.0,0.0,10156.982142857143,inf,0.0
8960,1.01,AGSL,VS2,I, ,60.8,,6.37x6.29x3.85,Excellent,Russia,Round,Very good,62.0,2,,6890.534246031747,6890.534246031747,11519.166527777783,0.6717377951370986,6890.534246031747
8961,1.0,AGSL,VS1,F, ,,,6.28x6.26x4.03,Excellent,DR Congo,Emerald,Excellent,55.0,4,,0.0,0.0,14333.878571428573,inf,0.0
8962,1.0,AGSL,VS1,F, ,,,6.34x6.3x3.99,Good,Russia,Round,Excellent,,4,,9142.135,9142.135,15139.57857142857,0.656022206128937,9142.135
8963,1.04,AGSL,SI1,G, ,62.4,False,6.47x6.5x4.05,Excellent,Other/Unknown,Princess,Excellent,57.0,3,,8195.751666666669,8195.751666666669,12167.629166666668,0.48462638468588676,8195.751666666669
8964,1.21,AGSL,SI1,F, ,62.0,,6.8x6.82x4.22,Very good,Russia,Round,Excellent,,4,,10854.42,10854.42,16456.933333333334,0.5161504100019471,10854.42
8965,1.7,AGSL,SI1,L, ,62.0,True,7.65x7.63x4.74,Excellent,DR Congo,Pear,Excellent,,2,,0.0,0.0,11758.633333333335,inf,0.0
8966,1.27,GemEx,VS2,I, ,,False,6.98x7.02x4.29, ,Russia,Round, ,57.0,2,,9045.771666666666,9045.771666666666,15127.383333333333,0.6723154077697077,9045.771666666666
8967,0.9,AGSL,VVS1,G, ,60.3,,6.27x6.32x3.8, ,Botswana,Round, ,57.0,3,,5756.869166666667,5756.869166666667,10243.57,0.7793647386173298,5756.869166666667
8968,1.01,AGSL,SI1,F, ,,,6.39x6.41x4.01,Excellent,Australia,Radiant,Excellent,56.0,3,,8376.530476190475,8376.530476190475,13246.50333333333,0.5813830524446021,8376.530476190475
8969,1.4,GemEx,SI1,J, ,,,7.28x7.3x4.3, ,South Africa,Round, ,61.0,3,,8357.090833333332,8357.090833333332,12891.1125,0.5425358844470302,8357.090833333332
8970,1.09,AGSL,VVS2,H, ,62.2,,6.62x6.59x4.11,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0,14604.9,inf,0.0
8971,1.01,AGSL,VS1,F, ,64.2,,6.32x6.29x4.05,Very good,Russia,Round,Excellent,56.0,2,,8474.174642857142,8474.174642857142,14448.637142857144,0.7050199874079606,8474.174642857142
8972,1.09,AGSL,VVS2,J, ,62.5,,6.61x6.58x4.12,Excellent,Botswana,Round,Very good,,4,,6172.85,6172.85,9953.716666666667,0.6124993587510901,6172.85
8973,1.01,AGSL,VS2,G, ,60.4,,6.49x6.52x3.93, ,Russia,Emerald, ,61.0,2,,8571.160974025976,8571.160974025976,12414.941666666668,0.4484550814398277,8571.160974025976
8974,1.27,AGSL,SI1,I, ,62.3,,6.88x6.93x4.3,Excellent,Russia,Round,Very good,58.0,2,,8740.888611111111,8740.888611111111,14624.161666666665,0.6730749374928474,8740.888611111111
8975,1.7,,VS1,L, ,,,7.63x7.59x4.76,Excellent,Canada,Round,Excellent,57.0,4,,11630.85,11630.85,15357.658333333333,0.32042441724666143,11630.85
