id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers
8860,1.23,AGSL,VS2,J, ,62.1,,6.81x6.85x4.24,Excellent,Russia,Round,Excellent,56.0,2,,7321.138333333332,7321.138333333332
8861,1.0,AGSL,SI1,G, ,63.1,,6.31x6.33x3.99,Very good,Russia,Round,Excellent,59.0,2,,6857.451904761904,6857.451904761904
8862,1.0,AGSL,VS2,G, ,58.7,,6.56x6.52x3.84,Excellent,Russia,Princess,Very good,,3,,8144.133333333334,8144.133333333334
8863,1.12,AGSL,SI2,G,Excellent,62.6,,6.61x6.63x4.15,Excellent,Russia,Round,Excellent,55.0,2,,8396.66015151515,8396.66015151515
8864,1.43,AGSL,SI1,K, ,62.4,,7.17x7.2x4.48, ,Russia,Oval, ,57.0,2,,8082.591666666666,8082.591666666666
8865,1.06,GemEx,VVS1,I, ,59.9,,6.6x6.65x3.97, ,Botswana,Round, ,,2,,8210.2,8210.2
8866,1.5,AGSL,VS1,L, ,,,7.46x7.43x4.42,Excellent,Botswana,ROUND,Excellent,61.0,4,,8215.45,8215.45
8867,1.01,AGSL,IF,I, ,59.5,,6.46x6.48x3.85,Excellent,Canada,Round,Excellent,64.0,2,,6946.261904761905,6946.261904761905
8868,1.01,AGSL,VS2,J, ,,,6.24x6.27x4,Excellent,Russia,Round,Good,59.0,3,,5415.2679761904765,5415.2679761904765
8869,1.02,AGSL,SI1,G, ,60.0,,6.5x6.53x3.91, ,Russia,Oval, ,61.0,4,,7190.210952380952,7190.210952380952
8870,1.3,AGSL,VS1,J, ,62.6,False,6.98x6.94x4.35,Excellent,Australia,Marquis,Excellent,57.0,2,,8020.2475,8020.2475
8871,1.31,AGSL,SI2,I, ,62.5,,6.98x6.96x4.35,Excellent,Angola,Round,Excellent,58.0,2,,0.0,0.0
8872,1.23,AGSL,SI1,J,Excellent,62.6,,6.86x6.88x4.3,Excellent,Russia,Round,Excellent,56.0,2,,6812.934166666666,6812.934166666666
8873,1.31,AGSL,SI2,I, ,62.4,,7x6.98x4.36,Excellent,Australia,Asscher,Excellent,,2,,8351.299166666666,8351.299166666666
8874,1.05,AGSL,SI2,I, ,62.7,True,6.5x6.46x4.06,Excellent,DR Congo,Round,Excellent,57.0,4,,0.0,0.0
8875,1.3,AGSL,VS2,J, ,62.2,,7x6.96x4.34,Excellent,Australia,Round,Excellent,56.0,2,,8440.39,8440.39
8876,1.11,AGSL,VS2,I, ,62.7,,6.58x6.63x4.15, ,DR Congo,Round, ,57.0,3,,0.0,0.0
8877,1.03,AGSL,SI1,I, ,62.7,,6.42*6.47*4.04,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0
8878,1.14,AGSL,SI2,E, ,59.0,,6.84x6.9x4.05,Excellent,Botswana,Oval,Excellent,,2,,10089.8,10089.8
8879,1.17,,VVS2,J, ,62.5,,6.74x6.79x4.23,Excellent,Botswana,Round,Excellent,,2,,6632.39,6632.39
8880,1.4,AGSL,VS2,K, ,62.3,,7.12x7.15x4.44, ,South Africa,Emerald, ,57.0,1,,7841.475,7841.475
8881,1.3,GemEx,SI2,I, ,59.9,,7.08x7.05x4.23,Excellent,Russia,Oval,Excellent,61.0,4,,8620.489166666668,8620.489166666668
8882,1.5,AGSL,SI1,K, ,61.8,,7.29x7.25x4.49,Excellent,Botswana,Radiant,Very good,58.0,3,,8758.635833333332,8758.635833333332
8883,1.07,AGSL,VVS1,K, ,62.4,,6.57x6.53x4.08,Excellent,DR Congo,Round,Excellent,,3,,0.0,0.0
8884,1.07,AGSL,VS2,I, ,61.6,,6.55x6.58x4.05,Excellent,Canada,Round,Excellent,,2,,7845.35,7845.35
8885,1.2,GemEx,SI2,H, ,61.0,,6.81x6.85x4.17,Excellent,Canada,Princess,Excellent,60.0,3,,7313.469761904761,7313.469761904761
8886,1.13,AGSL,VS2,I, ,62.5,False,6.63x6.66x4.15, ,Botswana,Round, ,58.0,4,,7535.425,7535.425
8887,1.4,AGSL,SI1,J, ,61.3,,7.16x7.18x4.39,Excellent,Russia,Round,Excellent,59.0,3,,8685.360833333332,8685.360833333332
8888,1.21,,VS2,I, ,62.5,,6.81x6.78x4.25,Excellent,Zimbabwe,Round,Excellent,58.0,1,,0.0,0.0
8889,1.01,AGSL,SI1,H,Very good,,,6.31x6.39x4.02,Excellent,DR Congo,Round,Good,,3,,0.0,0.0
8890,1.28,GemEx,SI1,J,Good,62.0,,6.95x6.97x4.31,Fair,Russia,Round,Excellent,56.0,4,,7358.8,7358.8
8891,1.01,AGSL,SI1,D, ,,,6.34x6.38x4.02,Excellent,Australia,Round,Excellent,57.0,4,,8918.65625,8918.65625
8892,1.22,AGSL,VS1,K,Excellent,62.1,,6.85x6.87x4.26,Excellent,Russia,Radiant,Excellent,56.0,2,,6427.5,6427.5
8893,1.23,AGSL,SI2,I,Very good,60.7,,6.89x6.92x4.19,Very good,Angola,Emerald,Very good,58.0,1,,0.0,0.0
8894,1.33,AGSL,VS1,J, ,62.5,,7.04x6.99x4.38,Excellent,Botswana,Round,Excellent,57.0,2,,8150.5,8150.5
8895,1.1,AGSL,VS2,H, ,60.0,,6.73x6.69x4.03,Excellent,Other/Unknown,Oval,Excellent,,2,,8785.1,8785.1
8896,1.25,AGSL,SI2,G, ,61.8,,6.92x6.94x4.28,Excellent,Botswana,Princess,Excellent,,2,,9166.981666666667,9166.981666666667
8897,1.06,AGSL,SI1,G, ,62.9,,6.45x6.5x4.07, ,Russia,Round, ,,2,,7809.75,7809.75
8898,1.01,AGSL,SI1,D, ,,,6.52x6.47x3.96,Very good,Botswana,Round,Very good,,2,,9400.4,9400.4
8899,1.0,AGSL,VVS2,F, ,65.6,,6.22x6.26x4.09, ,Russia,Marquise, ,53.0,3,,9482.490476190476,9482.490476190476
8900,1.03,AGSL,SI2,E, ,,,6.48x6.54x4,Excellent,Russia,Marquis,Excellent,57.0,2,,6382.9941666666655,6382.9941666666655
8901,1.01,AGSL,VS1,G, ,,,6.41x6.39x4,Excellent,Botswana,Round,Excellent,57.0,2,,8214.893333333333,8214.893333333333
8902,1.01,,SI1,G,Good,62.2,,6.24x6.28x3.9,Good,South Africa,Round,Good,,4,,7149.673095238095,7149.673095238095
8903,1.0,GemEx,SI1,G,Very good,60.3,False,6.43x6.48x3.89,Very good,Russia,Round,Good,63.0,2,,6857.451904761904,6857.451904761904
8904,1.01,GemEx,VS2,H, ,62.3,,6.31x6.35x3.94,Excellent,Russia,Round,Very good,60.0,3,,8106.134404761903,8106.134404761903
8905,1.01,AGSL,VS1,F, ,63.0,,6.4x6.36x4.02,Excellent,Canada,Round,Very good,57.0,2,,10280.499404761904,10280.499404761904
8906,1.0,AGSL,SI1,E, ,,,6.54x6.59x3.88,Excellent,Botswana,Round,Very good,57.0,4,,6786.782499999998,6786.782499999998
8907,1.23,,SI1,I, ,62.6,,6.79x6.84x4.26,Very good,DR Congo,Round,Excellent,58.0,1,,0.0,0.0
8908,1.01,,SI1,E, ,,,6.52x6.55x3.92, ,DR Congo,Round, ,,2,,0.0,0.0
8909,1.08,AGSL,SI1,G, ,61.4,,6.53x6.56x4.02, ,Australia,Emerald, ,,4,,7900.47,7900.47
8910,1.14,,SI1,G, ,,,6.84x6.81x4.07,Excellent,South Africa,Radiant,Excellent,60.0,4,,9104.8125,9104.8125
8911,1.0,GemEx,IF,I, ,61.3,,6.42x6.39x3.93,Excellent,Russia,Round,Excellent,,3,,6941.604583333334,6941.604583333334
8912,1.13,AGSL,VS2,H, ,59.9,,6.8x6.79x4.07,Excellent,Australia,Pear,Excellent,61.0,2,,8574.55,8574.55
8913,1.02,AGSL,SI1,G, ,59.4,False,6.52x6.56x3.89, ,South Africa,Round, ,62.0,3,,7558.306666666666,7558.306666666666
8914,1.04,AGSL,SI2,G, ,,,6.43x6.46x4.02,Excellent,DR Congo,Round,Excellent,58.0,4,,0.0,0.0
8915,1.3,AGSL,SI2,H, ,,,6.97x6.93x4.34,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0
8916,1.51,AGSL,SI2,K, ,62.3,,7.29x7.33x4.55, ,Botswana,Asscher, ,59.0,2,,9211.858333333332,9211.858333333332
8917,1.26,AGSL,VS1,K,Excellent,61.7,,6.92x6.94x4.28,Excellent,Russia,Round,Excellent,57.0,2,,6720.5,6720.5
8918,1.08,AGSL,VS2,J, ,60.9,,6.63x6.6x4.03,Excellent,South Africa,Round,Excellent,60.0,4,,6589.766666666667,6589.766666666667
8919,1.22,AGSL,VS1,I, ,62.5,,6.82x6.78x4.25,Excellent,Russia,Emerald,Excellent,57.0,2,,9412.304166666667,9412.304166666667
8920,1.1,AGSL,VVS2,I, ,62.2,,6.57x6.61x4.1, ,South Africa,Radiant, ,57.0,2,,9118.9,9118.9
8921,1.3,AGSL,SI2,I, ,62.1,False,6.95x6.98x4.33,Excellent,Russia,Round,Excellent,,1,,8620.489166666668,8620.489166666668
8922,1.43,AGSL,VS1,K, ,62.2,False,7.17x7.21x4.47, ,Russia,Round, ,,3,,7607.925,7607.925
8923,1.05,AGSL,VS2,G, ,62.1,,6.52x6.48x4.04,Excellent,South Africa,Round,Excellent,57.0,4,,9097.57202380952,9097.57202380952
8924,1.01,AGSL,SI1,F, ,60.7,,6.47x6.52x3.95, ,DR Congo,Round, ,,2,,0.0,0.0
8925,1.4,AGSL,SI1,J, ,62.0,,7.17x7.14x4.44,Excellent,Other/Unknown,Round,Excellent,59.0,2,,8382.5475,8382.5475
8926,1.13,AGSL,VS1,I, ,,,6.77x6.82x4.05,Very good,Botswana,Round,Excellent,59.0,2,,7885.95,7885.95
8927,1.07,AGSL,VS1,I, ,62.0,,6.52x6.57x4.06,Excellent,Russia,Radiant,Excellent,57.0,2,,8423.766666666668,8423.766666666668
8928,1.12,AGSL,SI1,G, ,62.1,,6.6x6.63x4.11, ,DR Congo,Round, ,57.0,3,,0.0,0.0
8929,1.53,AGSL,SI2,J, ,64.2,,7.16x7.21x4.61, ,Russia,Radiant, ,57.0,2,,10750.004166666668,10750.004166666668
8930,1.31,AGSL,SI2,J,Excellent,60.3,,7.08x7.1x4.28,Excellent,Canada,Princess,Excellent,,2,,7874.95,7874.95
8931,1.05,AGSL,VS2,G, ,61.7,,6.54x6.5x4.02,Excellent,DR Congo,Emerald,Excellent,59.0,2,,0.0,0.0
8932,1.31,AGSL,SI2,H, ,62.1,,7x7.01x4.35, ,Other/Unknown,Round, ,,2,,8220.99,8220.99
8933,1.01,AGSL,VS1,H,Very good,60.5,,6.47x6.52x3.93,Very good,Australia,Pear,Good,,4,,8030.170714285715,8030.170714285715
8934,1.3,AGSL,SI1,I, ,61.6,,6.96x7.01x4.3,Excellent,DR Congo,Round,Excellent,59.0,1,,0.0,0.0
8935,1.13,AGSL,SI1,E, ,60.0,,6.71x6.76x4.04, ,Botswana,Round, ,62.0,1,,10516.96,10516.96
8936,0.91,AGSL,SI1,D, ,,,6.19x6.2x3.85,Excellent,Canada,Round,Excellent,56.0,2,,7296.5075,7296.5075
8937,1.24,AGSL,SI2,H,Excellent,62.2,False,6.84x6.88x4.27,Excellent,Canada,Round,Excellent,57.0,2,,7093.041666666666,7093.041666666666
8938,1.51,AGSL,SI1,J, ,,,7.22x7.14x4.63,Very good,Botswana,Round,Very good,,2,,10136.217499999999,10136.217499999999
8939,1.21,AGSL,SI1,H, ,60.5,,6.9x6.87x4.16,Excellent,South Africa,Round,Excellent,59.0,4,,9256.125,9256.125
8940,1.05,AGSL,VVS2,J, ,,,6.55x6.51x4.01,Excellent,Russia,Round,Excellent,,3,,6029.33125,6029.33125
8941,1.4,AGSL,SI1,J, ,,,7.11x7.14x4.46, ,Russia,Round, ,,2,,8685.360833333332,8685.360833333332
8942,1.1,,SI1,D, ,60.9,,6.65x6.68x4.06, ,Russia,Round, ,58.0,1,,10556.833333333336,10556.833333333336
8943,1.08,AGSL,VS2,G, ,60.2,,6.67x6.64x4.01,Excellent,Botswana,Princess,Excellent,60.0,4,,9994.271428571428,9994.271428571428
8944,1.21,AGSL,VS1,I, ,62.5,,6.82x6.79x4.25,Excellent,Botswana,Round,Excellent,57.0,2,,8525.95,8525.95
8945,1.22,AGSL,SI2,G, ,,,6.8x6.83x4.24, ,Russia,Round, ,,2,,8646.121666666666,8646.121666666666
8946,1.49,AGSL,VS1,K, ,62.2,,7.34x7.31x4.56,Excellent,Russia,Radiant,Excellent,58.0,3,,8452.0,8452.0
8947,1.4,AGSL,VS1,J, ,63.0,,7.12x7.08x4.47,Excellent,Canada,Round,Excellent,57.0,2,,9247.327797619047,9247.327797619047
8948,1.24,AGSL,SI2,G, ,61.8,False,6.92x6.96x4.29,Excellent,Russia,Round,Excellent,53.0,2,,8665.796666666667,8665.796666666667
8949,1.03,GemEx,SI1,H, ,62.4,,6.44x6.5x4.04,Excellent,Russia,Round,Very good,54.0,2,,6365.776666666667,6365.776666666667
8950,1.0,AGSL,VVS2,G, ,60.9,,6.39x6.35x3.88,Excellent,Canada,Pear,Excellent,61.0,2,,8159.980833333334,8159.980833333334
8951,1.21,AGSL,SI1,I,Very good,63.6,False,6.71x6.73x4.27,Excellent,Botswana,Round,Very good,56.0,2,,7358.894166666668,7358.894166666668
8952,1.27,AGSL,SI1,J,Excellent,59.1,,7.06x7.09x4.18,Excellent,South Africa,Round,Excellent,,3,,7137.6,7137.6
8953,1.47,AGSL,VS1,L, ,60.2,,7.35x7.44x4.45,Very good,Angola,Round,Very good,58.0,2,,0.0,0.0
8954,0.96,AGSL,SI1,D, ,,,6.31x6.34x3.91,Excellent,Australia,Round,Excellent,,2,,6651.333333333334,6651.333333333334
8955,1.2,AGSL,VS1,I, ,62.0,,6.76x6.8x4.2, ,Russia,Marquise, ,,1,,9308.735833333334,9308.735833333334
8956,1.5,AGSL,SI1,J, ,63.7,,7.22x7.2x4.6,Excellent,Russia,Round,Excellent,57.0,2,,9787.1125,9787.1125
8957,1.4,AGSL,SI1,J, ,62.6,,7.1x7.16x4.46,Excellent,Australia,Round,Excellent,57.0,2,,6541.0025,6541.0025
8958,1.31,AGSL,SI2,H, ,62.5,False,6.98x6.99x4.37,Excellent,Russia,Round,Excellent,57.0,2,,7859.903571428572,7859.903571428572
8959,1.01,AGSL,VS2,G, ,59.3,,6.47x6.5x3.85,Excellent,DR Congo,Radiant,Excellent,62.0,3,,0.0,0.0
8960,1.01,AGSL,VS2,I, ,60.8,,6.37x6.29x3.85,Excellent,Russia,Round,Very good,62.0,2,,6890.534246031747,6890.534246031747
8961,1.0,AGSL,VS1,F, ,,,6.28x6.26x4.03,Excellent,DR Congo,Emerald,Excellent,55.0,4,,0.0,0.0
8962,1.0,AGSL,VS1,F, ,,,6.34x6.3x3.99,Good,Russia,Round,Excellent,,4,,9142.135,9142.135
8963,1.04,AGSL,SI1,G, ,62.4,False,6.47x6.5x4.05,Excellent,Other/Unknown,Princess,Excellent,57.0,3,,8195.751666666669,8195.751666666669
8964,1.21,AGSL,SI1,F, ,62.0,,6.8x6.82x4.22,Very good,Russia,Round,Excellent,,4,,10854.42,10854.42
8965,1.7,AGSL,SI1,L, ,62.0,True,7.65x7.63x4.74,Excellent,DR Congo,Pear,Excellent,,2,,0.0,0.0
8966,1.27,GemEx,VS2,I, ,,False,6.98x7.02x4.29, ,Russia,Round, ,57.0,2,,9045.771666666666,9045.771666666666
8967,0.9,AGSL,VVS1,G, ,60.3,,6.27x6.32x3.8, ,Botswana,Round, ,57.0,3,,5756.869166666667,5756.869166666667
8968,1.01,AGSL,SI1,F, ,,,6.39x6.41x4.01,Excellent,Australia,Radiant,Excellent,56.0,3,,8376.530476190475,8376.530476190475
8969,1.4,GemEx,SI1,J, ,,,7.28x7.3x4.3, ,South Africa,Round, ,61.0,3,,8357.090833333332,8357.090833333332
8970,1.09,AGSL,VVS2,H, ,62.2,,6.62x6.59x4.11,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0
8971,1.01,AGSL,VS1,F, ,64.2,,6.32x6.29x4.05,Very good,Russia,Round,Excellent,56.0,2,,8474.174642857142,8474.174642857142
8972,1.09,AGSL,VVS2,J, ,62.5,,6.61x6.58x4.12,Excellent,Botswana,Round,Very good,,4,,6172.85,6172.85
8973,1.01,AGSL,VS2,G, ,60.4,,6.49x6.52x3.93, ,Russia,Emerald, ,61.0,2,,8571.160974025976,8571.160974025976
8974,1.27,AGSL,SI1,I, ,62.3,,6.88x6.93x4.3,Excellent,Russia,Round,Very good,58.0,2,,8740.888611111111,8740.888611111111
8975,1.7,,VS1,L, ,,,7.63x7.59x4.76,Excellent,Canada,Round,Excellent,57.0,4,,11630.85,11630.85
8976,1.74,AGSL,VVS2,S-t,Very good,64.6,,7.47x7.52x4.84,Excellent,Russia,Round,Excellent,55.0,4,,15206.2125,0.0
8977,1.41,AGSL,SI2,I, ,62.4,,7.17x7.14x4.46,Excellent,Angola,Round,Excellent,57.0,2,,0.0,0.0
8978,1.01,AGSL,VS1,F, ,63.5,,6.35x6.3x4.02,Excellent,Botswana,Round,Very good,54.0,2,,9327.863333333335,9327.863333333335
8979,1.01,AGSL,VS1,F, ,64.1,True,6.31x6.27x4.03,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0
8980,1.33,AGSL,SI2,G, ,60.6,,7.14x7.11x4.32,Excellent,Angola,Round,Excellent,59.0,4,,0.0,0.0
8981,1.03,AGSL,VS1,F, ,64.0,,6.32x6.3x4.04,Excellent,Canada,Round,Excellent,59.0,1,,11508.725,11508.725
8982,1.4,AGSL,VS2,J, ,62.5,,7.11x7.16x4.46, ,Russia,Round, ,58.0,4,,9000.671666666667,9000.671666666667
8983,1.14,AGSL,VS2,H, ,62.4,,6.66x6.7x4.17,Excellent,Russia,Round,Excellent,57.0,3,,9111.623333333333,9111.623333333333
8984,1.26,AGSL,SI1,J, ,59.9,,7.03x7.01x4.2,Very good,DR Congo,Round,Excellent,60.0,3,,0.0,0.0
8985,1.52,AGSL,VS2,K, ,,,7.28x7.32x4.62,Excellent,Canada,Princess,Very good,,2,,9609.5,9609.5
8986,1.0,AGSL,VS1,G, ,,,6.5x6.53x3.86,Excellent,Canada,Oval ,Very good,62.0,2,,7372.883333333332,7372.883333333332
8987,1.31,AGSL,VS2,I, ,59.6,,7.14x7.11x4.25,Excellent,Botswana,Round,Excellent,,1,,10784.566666666666,10784.566666666666
8988,1.21,AGSL,SI1,F, ,,,6.9x6.81x4.17,Excellent,Canada,Round,Good,60.0,2,,10263.885,10263.885
8989,1.01,AGSL,VS1,F, ,61.3,,6.44x6.4x3.94,Very good,Canada,Oval,Very good,63.0,4,,10280.499404761904,10280.499404761904
8990,1.01,AGSL,VS1,F, ,63.2,,6.4x6.35x4.03,Excellent,South Africa,Round,Excellent,59.0,4,,8890.717499999999,8890.717499999999
8991,1.1,AGSL,VVS1,I, ,61.9,,6.61x6.64x4.1,Excellent,Russia,Princess,Excellent,55.0,2,,9021.7,9021.7
8992,1.01,AGSL,VVS1,H, ,61.1,,6.43x6.48x3.94, ,Russia,Round, ,61.0,3,,9978.649166666668,9978.649166666668
8993,1.01,AGSL,VVS1,H, ,60.7,,6.47x6.48x3.93, ,Angola,Round, ,62.0,3,,0.0,0.0
8994,1.11,AGSL,SI1,G, ,60.9,,6.69x6.74x4.09, ,Canada,Round, ,,4,,7825.25,7825.25
8995,1.03,AGSL,VS2,D, ,61.3,,6.51x6.53x4, ,DR Congo,Emerald, ,56.0,2,,0.0,0.0
8996,1.3,AGSL,VS1,J,Very good,63.6,,6.84x6.88x4.36,Very good,South Africa,Round,Excellent,,4,,8203.2975,8203.2975
8997,1.14,GemEx,SI1,E,Good,64.4,,6.38x6.47x4.14,Good,Botswana,Round,Very good,,3,,10451.46,10451.46
8998,1.0,AGSL,IF,I, ,60.3,,6.46x6.48x3.9,Excellent,Australia,Round,Excellent,,4,,7045.908333333334,7045.908333333334
8999,1.4,,VS1,J, ,60.3,,7.2x7.22x4.35, ,Russia,Round, ,,4,,9571.367440476191,9571.367440476191
9000,1.5,AGSL,VS1,J, ,62.2,,7.34x7.29x4.55,Excellent,Australia,Round,Excellent,55.0,2,,12673.3,12673.3
9001,1.5,AGSL,SI1,J, ,61.4,,7.38x7.35x4.52,Excellent,Russia,Round,Excellent,,4,,9787.1125,9787.1125
9002,1.07,AGSL,VS1,H, ,61.0,,6.6x6.64x4.04, ,DR Congo,Round, ,,4,,0.0,0.0
9003,1.45,AGSL,SI1,J, ,,,7.4x7.43x4.37, ,Russia,Round, ,,2,,9729.8375,9729.8375
9004,1.51,GemEx,SI2,J, ,63.5,,7.22x7.26x4.59,Excellent,Canada,Princess,Excellent,56.0,3,,10317.255,10317.255
9005,1.01,AGSL,VS2,F, ,59.8,,6.5x6.52x3.89, ,Canada,Radiant, ,60.0,2,,9764.992678571429,9764.992678571429
9006,1.31,AGSL,VS2,I, ,63.9,,6.83x6.9x4.38,Excellent,Russia,Round,Very good,59.0,2,,11720.341666666667,11720.341666666667
9007,1.3,,SI2,F, ,,,6.93x6.97x4.31, ,Russia,Oval, ,61.0,1,,10434.3,10434.3
9008,1.01,AGSL,VVS2,I, ,65.5,,6.26x6.2x4.08,Very good,Canada,Round,Good,,2,,6945.336904761904,6945.336904761904
9009,1.25,AGSL,SI2,G,Excellent,,,6.89x6.93x4.26,Very good,Russia,Princess,Very good,,2,,8416.015,8416.015
9010,1.01,AGSL,VVS1,G, ,63.5,,6.34x6.26x4,Excellent,Russia,Emerald,Very good,58.0,4,,9673.383571428572,9673.383571428572
9011,1.0,,VS2,E, ,58.2,,6.54x6.57x3.81,Excellent,Russia,Round,Very good,60.0,2,,8478.485,8478.485
9012,1.04,AGSL,VS1,H, ,62.3,,6.47x6.5x4.04,Excellent,Canada,Round,Excellent,58.0,3,,8375.9,8375.9
9013,1.19,,VS2,H, ,61.8,,6.81x6.83x4.21, ,Botswana,Princess, ,56.0,3,,9780.112619047619,9780.112619047619
9014,1.0,AGSL,VVS1,G, ,63.4,,6.34x6.29x4,Excellent,Australia,Round,Excellent,60.0,3,,8757.91107142857,8757.91107142857
9015,1.22,,SI2,H,Very good,62.1,,6.77x6.8x4.21,Good,Russia,Round,Excellent,,4,,7440.583333333332,7440.583333333332
9016,1.5,AGSL,SI2,J, ,60.8,,7.35x7.4x4.48,Excellent,DR Congo,ROUND,Very good,59.0,2,,0.0,0.0
9017,1.43,AGSL,VS1,J, ,62.4,,7.16x7.19x4.48, ,DR Congo,Round, ,57.0,2,,0.0,0.0
9018,1.07,AGSL,VVS2,H, ,60.2,,6.62x6.66x4, ,DR Congo,Round, ,59.0,3,,0.0,0.0
9019,1.46,AGSL,VS1,J, ,59.2,,7.43x7.4x4.39,Excellent,Canada,Oval,Excellent,61.0,2,,10526.7,10526.7
9020,1.3,GemEx,SI2,G,Excellent,59.3,,7.12x7.15x4.23,Excellent,DR Congo,Round,Excellent,61.0,2,,0.0,0.0
9021,1.53,AGSL,SI1,J, ,61.8,,7.41x7.36x4.56,Excellent,Botswana,Oval,Very good,,3,,11642.383333333333,11642.383333333333
9022,1.1,AGSL,VS1,H, ,61.8,,6.61x6.64x4.1,Excellent,Russia,Round,Excellent,58.0,4,,8409.1,8409.1
9023,1.0,GemEx,VS1,G, ,62.4,False,6.35x6.41x3.98,Excellent,Angola,Round,Excellent,,3,,0.0,0.0
9024,1.02,AGSL,SI1,E, ,61.8,,6.42x6.46x3.98,Excellent,DR Congo,Round,Excellent,60.0,4,,0.0,0.0
9025,1.26,,SI1,G, ,62.2,,6.91x6.88x4.29,Excellent,South Africa,Radiant,Excellent,,4,,11142.925,11142.925
9026,1.6,,SI2,I, ,62.4,,7.48x7.45x4.66,Excellent,Russia,Pear,Excellent,57.0,4,,11745.825,11745.825
9027,1.1,AGSL,VVS2,G, ,59.6,,6.72x6.73x4.01, ,Russia,Radiant, ,60.0,4,,12903.69,12903.69
9028,1.51,,I1,G, ,62.5,,7.34x7.36x4.6,Excellent,DR Congo,Oval,Excellent,56.0,3,,0.0,0.0
9029,1.4,AGSL,SI1,I, ,,,7.14x7.19x4.43, ,Australia,Round, ,59.0,2,,9412.566666666668,9412.566666666668
9030,1.21,AGSL,VS2,H, ,62.6,,6.76x6.8x4.24, ,Canada,Oval, ,,2,,9552.594166666666,9552.594166666666
9031,1.22,AGSL,VS1,I, ,61.8,,6.83x6.85x4.23,Excellent,Botswana,Round,Excellent,58.0,2,,9016.3,9016.3
9032,1.03,GemEx,SI1,E, ,59.1,,6.57x6.62x3.9,Excellent,Russia,Emerald,Excellent,61.0,2,,7648.946255411255,7648.946255411255
9033,1.13,AGSL,VVS2,H, ,60.4,,6.75x6.77x4.09,Excellent,Australia,Oval ,Excellent,59.0,4,,9254.45,9254.45
9034,1.0,AGSL,VS1,H, ,63.1,,6.32x6.26x3.97,Excellent,Russia,Emerald,Very good,58.0,2,,8926.635,8926.635
9035,1.33,AGSL,IF,J, ,61.3,,7.07x7.14x4.36,Excellent,Russia,Round,Very good,55.0,2,,9825.5,9825.5
9036,1.09,AGSL,SI1,E, ,59.0,,6.7x6.75x3.97,Excellent,Russia,Round,Excellent,62.0,3,,8488.95,8488.95
9037,1.01,,VVS1,G, ,62.3,,6.42x6.47x4.01,Excellent,Australia,Emerald,Very good,,4,,9223.101904761903,9223.101904761903
9038,1.21,AGSL,VS1,F, ,63.4,,6.76x6.8x4.3,Excellent,Canada,Princess,Excellent,,2,,14278.7,14278.7
9039,1.23,AGSL,SI2,E, ,,,6.87x6.9x4.24,Excellent,Russia,Round,Excellent,,3,,9359.75,9359.75
9040,1.4,AGSL,SI1,H, ,59.1,,7.3x7.31x4.32, ,Botswana,Marquise, ,59.0,4,,11891.241666666667,11891.241666666667
9041,1.4,AGSL,SI1,H, ,62.9,,7.15x7.11x4.49,Excellent,Canada,Round,Very good,,3,,11886.370833333332,11886.370833333332
9042,1.01,GemEx,VS2,D, ,59.5,,6.6x6.57x3.92,Excellent,Russia,Marquise,Excellent,60.0,2,,11835.025158730161,11835.025158730161
9043,1.32,GemEx,SI1,G, ,60.6,,7.11x7.06x4.3,Excellent,South Africa,Oval,Excellent,,3,,11461.8375,11461.8375
9044,1.22,GemEx,VS1,H, ,,,6.99x7.03x4.14,Very good,Canada,Round,Excellent,,2,,10449.683333333334,10449.683333333334
9045,1.32,AGSL,SI2,E, ,62.2,,7.02x7.04x4.38,Excellent,Russia,Radiant,Excellent,56.0,3,,10198.125,10198.125
9046,1.5,GemEx,SI2,I, ,62.6,False,7.27x7.32x4.57,Excellent,Russia,Radiant,Excellent,57.0,4,,10280.569523809521,10280.569523809521
9047,2.0,AGSL,SI2,M, ,62.4,,7.98x8.02x4.99,Excellent,Australia,Emerald,Excellent,59.0,2,,12174.591666666667,12174.591666666667
9048,1.81,AGSL,SI2,K, ,62.3,,7.72x7.77x4.83, ,Russia,Round, ,,2,,12749.45,12749.45
9049,1.5,AGSL,SI2,G, ,60.3,,7.44x7.4x4.47,Excellent,Russia,Round,Excellent,60.0,4,,13061.512499999997,13061.512499999997
9050,1.18,AGSL,IF,H, ,61.3,False,6.77x6.83x4.17, ,Russia,Oval , ,60.0,2,,13324.000000000002,13324.000000000002
9051,1.1,AGSL,SI1,E, ,60.1,,6.67x6.71x4.02,Excellent,Australia,Oval,Excellent,,3,,9237.9,9237.9
9052,1.3,AGSL,VS2,H, ,61.5,,6.98x7.01x4.3,Excellent,Russia,Asscher,Excellent,58.0,2,,11736.4275,11736.4275
9053,1.01,AGSL,VS1,D, ,62.7,,6.41x6.38x4.01,Excellent,Australia,Round,Good,56.0,3,,13201.73410714286,13201.73410714286
